Source,Target,Type,id,label,timeset,weight
btmup1500,syashingo,Directed,552,,,3.0
whizkhidK,Kaimandante,Directed,553,,,1.0
haircut_hippie,Kaimandante,Directed,555,,,1.0
Dubs1Koukla,laura_garvock,Directed,557,,,1.0
engagedscholar,ClarissaHayward,Directed,558,,,1.0
gumo_1234,syashingo,Directed,559,,,1.0
nagara1922715,syashingo,Directed,560,,,2.0
soranionegai,syashingo,Directed,561,,,1.0
chasuki,syashingo,Directed,562,,,1.0
FFMatudo,syashingo,Directed,563,,,1.0
Ulexar,Kaimandante,Directed,564,,,1.0
rituko_1368k,syashingo,Directed,565,,,1.0
SktSeiru2,syashingo,Directed,567,,,2.0
115257888a,up1500yen,Directed,568,,,1.0
nashika_ryo,aequitas1500,Directed,569,,,1.0
aequitas1500,syashingo,Directed,570,,,6.0
y_fbd,syashingo,Directed,571,,,2.0
ringz34,aequitas1500,Directed,573,,,1.0
gintatakamatu,syashingo,Directed,574,,,1.0
aniplexstema,syashingo,Directed,575,,,1.0
fuwarihonwaka,aequitas1500,Directed,576,,,1.0
shadetreader,RevDrBarber,Directed,577,,,1.0
KeiSchreier,syashingo,Directed,578,,,2.0
Keikolein,syashingo,Directed,579,,,1.0
sato859,syashingo,Directed,580,,,1.0
citrus_kyoto,aequitas1500,Directed,581,,,1.0
Delpeu,Kaimandante,Directed,583,,,1.0
krooked7777lap1,syashingo,Directed,584,,,1.0
Bunny_raspberry,aequitas1500,Directed,585,,,1.0
opinochan,syashingo,Directed,586,,,1.0
Thepeanuts0523,syashingo,Directed,587,,,1.0
FleurAvr,ilsr,Directed,588,,,1.0
us2ss,syashingo,Directed,589,,,1.0
be2no4katade,syashingo,Directed,590,,,1.0
back969187,syashingo,Directed,591,,,2.0
AkiraMarx,syashingo,Directed,592,,,2.0
IanBFAWU,ATLRaiseUp,Directed,593,,,2.0
emmielouli,Kaimandante,Directed,595,,,1.0
sn4416,syashingo,Directed,596,,,2.0
Shun_Hirose,aequitas1500,Directed,598,,,1.0
nmikanw,syashingo,Directed,599,,,1.0
genghisgalahad2,KamalaHarris,Directed,601,,,2.0
BioreUV1,syashingo,Directed,602,,,1.0
imoshochulove11,syashingo,Directed,603,,,1.0
ROCKiN_REVO,syashingo,Directed,605,,,1.0
takokan856,syashingo,Directed,607,,,1.0
osamuhara,syashingo,Directed,608,,,1.0
midsky25ls,syashingo,Directed,609,,,1.0
einf4fahrer,syashingo,Directed,610,,,1.0
nashika_ryo,syashingo,Directed,612,,,1.0
EVDB21,MeyerRon,Directed,613,,,1.0
musabianpo,syashingo,Directed,614,,,1.0
Toronto_Bot,alanacto2009,Directed,615,,,1.0
GGG_says,MikePrysner,Directed,616,,,1.0
welovedogslug,Kaimandante,Directed,617,,,1.0
bobby_muntan,syashingo,Directed,618,,,3.0
Ccarreon90,marybemcmillan,Directed,619,,,1.0
hot_and_gisu,aequitas1500,Directed,620,,,1.0
TheBlackParrot,Kaimandante,Directed,621,,,1.0
syit200451,syashingo,Directed,622,,,1.0
osamuhara,aequitas1500,Directed,623,,,1.0
sweetmercury,Kaimandante,Directed,624,,,1.0
highspee48,aequitas1500,Directed,625,,,1.0
tokyo_sabako,aequitas1500,Directed,626,,,1.0
kokkororen,syashingo,Directed,627,,,3.0
NUMAO15,syashingo,Directed,628,,,1.0
MuiMuiZ,aequitas1500,Directed,629,,,1.0
HongKongHermit,Kaimandante,Directed,631,,,1.0
jucnag,aequitas1500,Directed,632,,,1.0
BJquipsonline,LawlessPirate,Directed,633,,,1.0
yokyun68k,aequitas1500,Directed,635,,,2.0
n_grampus,aequitas1500,Directed,637,,,1.0
mahiru_nyan,aequitas1500,Directed,638,,,2.0
junksai5,aequitas1500,Directed,639,,,1.0
starblue_story,syashingo,Directed,640,,,1.0
KenB_Sr,CADOF1,Directed,641,,,1.0
goinvestboston,CADOF1,Directed,642,,,1.0
nurarinop,syashingo,Directed,643,,,1.0
jcpannouncer,aequitas1500,Directed,644,,,1.0
need_a_username,Kaimandante,Directed,645,,,1.0
alanacto2009,CADOF1,Directed,646,,,1.0
uheho,aequitas1500,Directed,647,,,2.0
playmate62,syashingo,Directed,648,,,1.0
takeuchi_gr,aequitas1500,Directed,649,,,1.0
jcpannouncer,syashingo,Directed,650,,,1.0
Mo_re_au,syashingo,Directed,652,,,1.0
kksugaya,aequitas1500,Directed,653,,,1.0
WadaJP,aequitas1500,Directed,654,,,1.0
toki3toki,aequitas1500,Directed,655,,,2.0
Xenrav,Kaimandante,Directed,656,,,1.0
Long_Archer,SenSanders,Directed,657,,,3.0
takupai_9,aequitas1500,Directed,658,,,1.0
prhiannon,Marc_Perrone,Directed,661,,,1.0
piyocoteacher,syashingo,Directed,662,,,1.0
madambarrow,DebraUlrich,Directed,663,,,1.0
k2gtr,syashingo,Directed,664,,,1.0
pahdocony,UR_Ninja,Directed,665,,,1.0
razzzmat,jwjnational,Directed,667,,,1.0
yumitachi1970,syashingo,Directed,668,,,1.0
blinkie,Kaimandante,Directed,669,,,1.0
Stwallace23,OurRevolution2,Directed,670,,,1.0
BernProgressive,SenSanders,Directed,671,,,3.0
AKIO_GOTO,syashingo,Directed,675,,,1.0
Ruudkuin,jwjnational,Directed,676,,,1.0
reimi00114,syashingo,Directed,677,,,1.0
giro_wiiu,syashingo,Directed,679,,,1.0
wed_lettere,syashingo,Directed,680,,,1.0
Zero_B_Eventail,syashingo,Directed,682,,,1.0
michiot2011,syashingo,Directed,683,,,1.0
fuwarihonwaka,syashingo,Directed,684,,,1.0
sumiyoshikumin7,syashingo,Directed,685,,,1.0
NarroVictor,LALabor,Directed,686,,,1.0
Badgersbane,chifightfor15,Directed,688,,,9.0
nonkimama5,syashingo,Directed,689,,,1.0
Sam_Mas66,fightfor15,Directed,690,,,1.0
disruptivedigit,fightfor15,Directed,691,,,16.0
Lemmits92,fightfor15,Directed,692,,,5.0
tizutyanchiz,chifightfor15,Directed,693,,,10.0
tizutyanchiz,fightfor15,Directed,694,,,40.0
tizutyanchiz,FF15ChildCare,Directed,695,,,19.0
tizutyanchiz,fightfor15texas,Directed,698,,,8.0
tizutyanchiz,Show_Me15,Directed,700,,,6.0
tizutyanchiz,FastFoodForward,Directed,701,,,6.0
misako177,syashingo,Directed,702,,,1.0
ikari_no_p_chan,syashingo,Directed,703,,,1.0
victoriahami_5,LukeMillerrr_,Directed,704,,,1.0
CorayAnita,InsanityIsFree,Directed,705,,,1.0
MariesLostBeef,Kaimandante,Directed,706,,,1.0
Dryize_USP,syashingo,Directed,707,,,1.0
yosukeamaike,syashingo,Directed,708,,,1.0
buupeco,syashingo,Directed,709,,,1.0
ryouitimiki,syashingo,Directed,710,,,2.0
levelsystem7,syashingo,Directed,712,,,1.0
sainthijirin,syashingo,Directed,713,,,1.0
piipoo123,syashingo,Directed,715,,,1.0
takayukiigokura,syashingo,Directed,716,,,1.0
onoyamarie,syashingo,Directed,717,,,1.0
mahiro0924,syashingo,Directed,718,,,1.0
akasari_e,syashingo,Directed,719,,,1.0
harumi19762015,syashingo,Directed,720,,,1.0
Kendoro,Kaimandante,Directed,722,,,1.0
Riverbreak,Kaimandante,Directed,723,,,1.0
SethLSanders,Kaimandante,Directed,724,,,1.0
777kyoka,syashingo,Directed,725,,,1.0
tktoshi,syashingo,Directed,726,,,2.0
MethodLead,InsanityIsFree,Directed,728,,,1.0
naorozy,aequitas1500,Directed,729,,,1.0
DuSoFabulous,InsanityIsFree,Directed,730,,,4.0
thekchester,InsanityIsFree,Directed,731,,,3.0
xo3210,syashingo,Directed,736,,,1.0
jjjyaiko,syashingo,Directed,737,,,2.0
avilesf2018,jwjnational,Directed,738,,,1.0
nyan_cor,syashingo,Directed,739,,,1.0
nyaguitar,syashingo,Directed,740,,,1.0
bdaraio,jwjnational,Directed,741,,,1.0
noderabou1192,syashingo,Directed,742,,,1.0
tizutyanchiz,fairwagesnow,Directed,744,,,1.0
tizutyanchiz,ilsr,Directed,745,,,1.0
tizutyanchiz,ATLRaiseUp,Directed,746,,,1.0
tizutyanchiz,jwjnational,Directed,747,,,1.0
tizutyanchiz,Fightfor15LA,Directed,749,,,23.0
okei791,syashingo,Directed,753,,,1.0
gazellez96,syashingo,Directed,754,,,1.0
union_at_seinen,syashingo,Directed,755,,,1.0
koukyouippan,syashingo,Directed,756,,,1.0
planetaryjim,InsanityIsFree,Directed,757,,,2.0
789yassan,syashingo,Directed,758,,,3.0
tokyo_sabako,syashingo,Directed,760,,,1.0
hiyoko_mame63,syashingo,Directed,761,,,1.0
anubis310_H,syashingo,Directed,763,,,1.0
kisukebon,syashingo,Directed,764,,,1.0
hikka_g,syashingo,Directed,765,,,1.0
Firebrickman,People4Bernie,Directed,766,,,1.0
135kama,syashingo,Directed,767,,,1.0
haruka_1031,syashingo,Directed,768,,,1.0
alisonbuckley,DavidMRolf,Directed,769,,,3.0
Judannoma7,up1500yen,Directed,771,,,1.0
erihiru,syashingo,Directed,773,,,1.0
jucnag,syashingo,Directed,774,,,1.0
paulus0707,micheleod1,Directed,775,,,1.0
hoffmin3,syashingo,Directed,776,,,1.0
sunshinedodge,Sentinel2NO,Directed,777,,,1.0
JamesIsaak2,Marc_Perrone,Directed,778,,,1.0
MiekeBush,politstrip,Directed,779,,,1.0
lpotts26,InsanityIsFree,Directed,781,,,3.0
a_10161_os,syashingo,Directed,784,,,1.0
squidartdotcom,fightfor15,Directed,786,,,1.0
oneputtpatrick,KristinBTate,Directed,787,,,1.0
TkyIni,syashingo,Directed,789,,,1.0
Joe85974282,InsanityIsFree,Directed,790,,,2.0
cxkeck,InsanityIsFree,Directed,792,,,1.0
kiyori_cat_y,syashingo,Directed,793,,,1.0
Anarchangel_,InsanityIsFree,Directed,794,,,2.0
yddy_yssm,syashingo,Directed,796,,,1.0
JPAULBISHOP,InsanityIsFree,Directed,797,,,3.0
emaema596,syashingo,Directed,799,,,1.0
yofed2,InsanityIsFree,Directed,802,,,2.0
cheezwitham,ATLRaiseUp,Directed,803,,,1.0
27octIzumy,syashingo,Directed,804,,,1.0
tnakata5,syashingo,Directed,805,,,1.0
freie_Herz,syashingo,Directed,806,,,1.0
BHappy_4Now,politstrip,Directed,807,,,1.0
ILoveNuiHarime,InsanityIsFree,Directed,808,,,2.0
BigBobDC68,larryelder,Directed,809,,,1.0
InsanityIsFree,InsanityIsFree,Directed,810,,,8.0
amerisys1776,CARDBOARDOart,Directed,818,,,1.0
unaimi,jwjnational,Directed,820,,,1.0
rubinuna,syashingo,Directed,821,,,1.0
DCDM_Hompo,syashingo,Directed,822,,,1.0
wuxiaopak,syashingo,Directed,823,,,1.0
JewelsinMo,politstrip,Directed,824,,,1.0
aldaelectrician,CARDBOARDOart,Directed,825,,,1.0
FreeSmart,InsanityIsFree,Directed,826,,,2.0
MMG_411984,RoseAnnDeMoro,Directed,827,,,2.0
Okojo8686,syashingo,Directed,828,,,1.0
minnnanotousan,syashingo,Directed,829,,,1.0
MarkJones4US,fightfor15,Directed,830,,,2.0
Donwahr,Kaimandante,Directed,833,,,1.0
yu_g10,syashingo,Directed,835,,,1.0
NotAcquiescing,fightfor15,Directed,836,,,4.0
pgrandee10,fightfor15,Directed,837,,,16.0
stopthatjunk,larryelder,Directed,838,,,1.0
OurRevolution16,SenWarren,Directed,839,,,2.0
pkimery,jwjnational,Directed,840,,,1.0
mjr9201,RaiseUpfor15,Directed,841,,,1.0
mjr9201,fightfor15,Directed,842,,,27.0
mjr9201,fightfor15texas,Directed,843,,,4.0
mjr9201,ATLRaiseUp,Directed,846,,,3.0
mjr9201,Fightfor15LA,Directed,848,,,1.0
mjr9201,chifightfor15,Directed,850,,,8.0
conlimonisal,fightfor15,Directed,851,,,19.0
mjr9201,Show_Me15,Directed,853,,,14.0
mjr9201,jwjnational,Directed,855,,,1.0
BrinEileen,greg_doucette,Directed,856,,,1.0
bossymama57,AFSCME,Directed,857,,,2.0
WMN4SRVL,fightfor15,Directed,858,,,2.0
SirJamesGray,fightfor15,Directed,859,,,2.0
It_is_NunyaDB,fightfor15,Directed,860,,,4.0
MontriciaHubba1,fightfor15,Directed,861,,,3.0
cjrecordvt,Kaimandante,Directed,862,,,1.0
gskiii_15217,Fightfor15LA,Directed,863,,,1.0
Pro_Obama2012,RWwatchMA,Directed,864,,,1.0
Dan16299931,fightfor15,Directed,865,,,1.0
sunezzell,jwjnational,Directed,866,,,1.0
KittrelCoyote,Kaimandante,Directed,867,,,1.0
Granniegal,Marc_Perrone,Directed,868,,,1.0
NYPinTA,Kaimandante,Directed,869,,,1.0
ouRstlEVOLUTION,ATLRaiseUp,Directed,870,,,1.0
aboleyn,Kaimandante,Directed,871,,,1.0
4n0nc47,UR_Ninja,Directed,872,,,5.0
danielle92118,Marc_Perrone,Directed,873,,,1.0
babycat64,PascoRevolution,Directed,874,,,1.0
LynnePatalano,jwjnational,Directed,875,,,1.0
tmorizot,Kaimandante,Directed,876,,,1.0
RealFoodChoice,Kaimandante,Directed,877,,,1.0
AnthonyCraigBon,jwjnational,Directed,878,,,1.0
boozynerd,greg_doucette,Directed,879,,,1.0
Murjanian,Kaimandante,Directed,880,,,1.0
barbarapostema,PascoRevolution,Directed,881,,,1.0
CelinaMontgome1,Fightfor15LA,Directed,882,,,2.0
earthmom07,PascoRevolution,Directed,883,,,3.0
Pipe_Dreams,politstrip,Directed,884,,,1.0
CelinaMontgome1,fightfor15texas,Directed,885,,,1.0
MarleneGil2,jwjnational,Directed,886,,,1.0
eddy_nugget,Kaimandante,Directed,887,,,1.0
connielnash,UR_Ninja,Directed,888,,,1.0
csfromoz,standup_kc,Directed,889,,,2.0
brandon_congdon,fightfor15,Directed,890,,,1.0
sesquiotic,Kaimandante,Directed,891,,,1.0
cwaltershausen,RaiseUpfor15,Directed,893,,,4.0
srbbrider,ilsr,Directed,894,,,1.0
itamir77,Show_Me15,Directed,895,,,1.0
marevegan,OurRevolution2,Directed,896,,,1.0
weirdoslam,Kaimandante,Directed,897,,,2.0
ajudexaz,jwjnational,Directed,899,,,1.0
marzhanel,fightfor15texas,Directed,900,,,1.0
ShugoWah,Kaimandante,Directed,901,,,1.0
aertwitt,SenWarren2020,Directed,902,,,2.0
the_meghatron,Kaimandante,Directed,903,,,1.0
FrancisJeffrey7,ReelectBernie,Directed,904,,,1.0
Oteachjohn,OurRevolution2,Directed,905,,,1.0
Lebrazos,fightfor15texas,Directed,906,,,1.0
JCaesareo,BilldeBlasio,Directed,907,,,1.0
CatholicGirl15,PascoRevolution,Directed,908,,,2.0
alisonbuckley,jwjnational,Directed,909,,,1.0
raveyote,Kaimandante,Directed,910,,,1.0
grthrhds,fightfor15,Directed,911,,,4.0
LisaCuliner,fightfor15texas,Directed,912,,,1.0
anesmom,OurPoliticalRev,Directed,913,,,1.0
M_Caba86,fightfor15,Directed,914,,,3.0
ManedPursnip,Kaimandante,Directed,915,,,1.0
CatholicGirl15,ReelectBernie,Directed,916,,,1.0
SkidWillie,SkidWillie,Directed,917,,,1.0
GurrdyGirl,jwjnational,Directed,918,,,2.0
shadowspeak,fightfor15,Directed,920,,,1.0
Earthling107,Fightfor15LA,Directed,921,,,1.0
WarWomensRights,fightfor15,Directed,922,,,5.0
Detroit_15,fightfor15,Directed,923,,,5.0
va_nisher,Fightfor15LA,Directed,924,,,1.0
Brrend99,SenWarren2020,Directed,925,,,1.0
hamm_lhamm1953,ATLRaiseUp,Directed,926,,,1.0
hamm_lhamm1953,jwjnational,Directed,927,,,1.0
People4Bernie,Fightfor15LA,Directed,928,,,9.0
honeytunter,jwjnational,Directed,929,,,1.0
arrbee,fightfor15,Directed,930,,,1.0
teerye21,Kaimandante,Directed,931,,,1.0
elstupacabra,Kaimandante,Directed,932,,,1.0
Tris_Hawthorne,Kaimandante,Directed,933,,,1.0
temisol,Kaimandante,Directed,934,,,1.0
rangerboo477,MisterMetokur,Directed,935,,,1.0
thammlll,wbpnetdotorg,Directed,936,,,1.0
LaborMuseum,fightfor15texas,Directed,937,,,1.0
LaborMuseum,jwjnational,Directed,938,,,1.0
coreopsismajor,ilsr,Directed,939,,,1.0
Mixtioner16,wbpnetdotorg,Directed,940,,,1.0
LoriWest2,greg_doucette,Directed,941,,,1.0
bossymama57,fightfor15texas,Directed,942,,,1.0
Urban_Content,MarkRuffalo,Directed,943,,,1.0
Fixer_guy,fightfor15texas,Directed,944,,,1.0
Sernett,Kaimandante,Directed,945,,,1.0
L_Gale517,fightfor15texas,Directed,946,,,1.0
RedNightHawkAKS,Kaimandante,Directed,947,,,1.0
frequentbeef,Kaimandante,Directed,948,,,1.0
CHRONO_TERMINUS,Kaimandante,Directed,949,,,1.0
KerryRBenton,Kaimandante,Directed,950,,,1.0
EccentricLoner,Kaimandante,Directed,951,,,1.0
enting3,ilsr,Directed,952,,,1.0
LongfellowJean,ilsr,Directed,953,,,1.0
LongfellowJean,ATLRaiseUp,Directed,954,,,3.0
LongfellowJean,jwjnational,Directed,955,,,2.0
laj177,ilsr,Directed,957,,,1.0
jebhq,Kaimandante,Directed,958,,,1.0
MusicalMadness8,Kaimandante,Directed,959,,,1.0
GenesisAvalon,Kaimandante,Directed,960,,,1.0
laj177,jwjnational,Directed,961,,,1.0
auswininger,Kaimandante,Directed,962,,,1.0
markburgerenerg,jwjnational,Directed,963,,,1.0
Premascension,jwjnational,Directed,964,,,1.0
JhoiraArtificer,Kaimandante,Directed,965,,,1.0
Wonder_Trish_,EmpireFiles,Directed,966,,,1.0
XwingGacy,Kaimandante,Directed,967,,,1.0
BenCapozzi,CarlinFreakshow,Directed,968,,,1.0
anamfores,Fightfor15LA,Directed,969,,,3.0
localfanzine,Show_Me15,Directed,970,,,1.0
MaryLeeMartin5,Show_Me15,Directed,971,,,1.0
TheLilofAshe,Kaimandante,Directed,972,,,1.0
PrimHelios,Kaimandante,Directed,973,,,1.0
totlmstr,Kaimandante,Directed,974,,,1.0
hafa_chelu,greg_doucette,Directed,975,,,1.0
AmiAudible,Kaimandante,Directed,976,,,1.0
hspaulds,JamieEldridgeMA,Directed,977,,,1.0
bigbenhoward,Kaimandante,Directed,978,,,2.0
OliviaJThorne2,JenDMistry,Directed,980,,,1.0
masspirates,JamieEldridgeMA,Directed,981,,,1.0
JpareseParese,Kaimandante,Directed,982,,,1.0
DatDaisy,Kaimandante,Directed,983,,,1.0
erikstrobl,ClarissaHayward,Directed,984,,,1.0
kushkandy95,greg_doucette,Directed,985,,,1.0
TheDukeXX99,Kaimandante,Directed,986,,,1.0
lifehousesouth,SenSanders,Directed,987,,,2.0
WinterRaptor,Kaimandante,Directed,989,,,1.0
RLLaFevers,Kaimandante,Directed,990,,,1.0
Anarcho_King,jwjnational,Directed,991,,,1.0
anonbene,jwjnational,Directed,992,,,1.0
yankeefinn,Kaimandante,Directed,993,,,1.0
jrmurphypoetry,jwjnational,Directed,994,,,1.0
nhdogmom,Kaimandante,Directed,995,,,1.0
jamieria_,Kaimandante,Directed,996,,,1.0
equal4allbeings,fightfor15,Directed,997,,,1.0
MajJackDowning,Kaimandante,Directed,998,,,1.0
rjber15,fairwagesnow,Directed,999,,,1.0
ninnynoomy,RaiseUpfor15,Directed,1000,,,1.0
rjber15,ilsr,Directed,1001,,,1.0
rjber15,ATLRaiseUp,Directed,1002,,,5.0
rjber15,jwjnational,Directed,1003,,,2.0
kategodart,Kaimandante,Directed,1004,,,1.0
BasedCachanilla,InsanityIsFree,Directed,1005,,,1.0
perealvaro,Kaimandante,Directed,1006,,,1.0
thelovelygirl,Kaimandante,Directed,1007,,,1.0
joecoppp,TheFoundingSon,Directed,1008,,,1.0
gayleishere,Kaimandante,Directed,1009,,,1.0
chifightfor15,jwjnational,Directed,1010,,,1.0
chifightfor15,ilsr,Directed,1011,,,1.0
HughJaeger,ATLRaiseUp,Directed,1012,,,1.0
LeoKing730,Kaimandante,Directed,1013,,,1.0
randomjeweler,Kaimandante,Directed,1014,,,1.0
LongfellowJean,Fightfor15LA,Directed,1016,,,31.0
TKOEd,Kaimandante,Directed,1017,,,1.0
xoxoBeeJay,Kaimandante,Directed,1018,,,1.0
iamjennkenn,DerrickQLewis,Directed,1019,,,1.0
ParticleChild,Kaimandante,Directed,1020,,,1.0
ninnynoomy,fightfor15,Directed,1021,,,7.0
czechtwice,Kaimandante,Directed,1022,,,1.0
PeachesAndHam,Kaimandante,Directed,1023,,,1.0
RS_Benedict,Kaimandante,Directed,1024,,,1.0
FleurAvr,jwjnational,Directed,1025,,,1.0
burnodo,fairwagesnow,Directed,1026,,,2.0
Tawanda46,greg_doucette,Directed,1027,,,1.0
TimothyPerry8,ATLRaiseUp,Directed,1029,,,1.0
goodwilwin12,jwjnational,Directed,1030,,,1.0
sarahoelker,ilsr,Directed,1031,,,1.0
agentluthor,Kaimandante,Directed,1032,,,1.0
burnodo,ATLRaiseUp,Directed,1033,,,1.0
disruptivedigit,ATLRaiseUp,Directed,1034,,,4.0
jsmith28998,ATLRaiseUp,Directed,1035,,,1.0
CMcKDrogBoro,ATLRaiseUp,Directed,1036,,,1.0
alyssapariah,ATLRaiseUp,Directed,1037,,,1.0
fightfor15,jwjnational,Directed,1038,,,2.0
fightfor15,ATLRaiseUp,Directed,1039,,,12.0
zen1221221,OurPoliticalRev,Directed,1040,,,1.0
fightfor15,ilsr,Directed,1041,,,1.0
fightfor15,fairwagesnow,Directed,1042,,,2.0
SaraLReinoso,fightfor15,Directed,1043,,,1.0
fight4women,JenDMistry,Directed,1044,,,1.0
hillmanr2,InsanityIsFree,Directed,1045,,,3.0
Rhiamon,Kaimandante,Directed,1046,,,1.0
llarks,OurPoliticalRev,Directed,1048,,,1.0
COJWJ,jwjnational,Directed,1049,,,3.0
fight4women,PPNYCAction,Directed,1050,,,1.0
ActDontReact,AFSCMEMN5,Directed,1051,,,1.0
TrumpsterTrash,mkink,Directed,1052,,,1.0
fight4women,ProChoiceNY,Directed,1053,,,2.0
kostopoulos_d,laura_garvock,Directed,1054,,,1.0
MomsDement,InsanityIsFree,Directed,1055,,,1.0
JayMcIntyre1,InsanityIsFree,Directed,1056,,,1.0
taiyoray,Kaimandante,Directed,1057,,,1.0
tru_dorianator,Kaimandante,Directed,1059,,,1.0
ChadWaIters,Kaimandante,Directed,1060,,,1.0
atrout920,InsanityIsFree,Directed,1063,,,1.0
Sketkh,MarkRuffalo,Directed,1064,,,1.0
NewaHailu,greg_doucette,Directed,1066,,,1.0
R2d2sDink,chifightfor15,Directed,1067,,,1.0
ixochitl,greg_doucette,Directed,1068,,,1.0
SpicyDoggo,Kaimandante,Directed,1069,,,1.0
imani_knits,Kaimandante,Directed,1070,,,1.0
itbeginswithtch,chifightfor15,Directed,1071,,,1.0
victory1261,fightfor15texas,Directed,1072,,,1.0
xavvypls,LivingOnChi,Directed,1074,,,1.0
ninnynoomy,fightfor15texas,Directed,1075,,,1.0
john_brumjo,OurPoliticalRev,Directed,1076,,,1.0
RattyPumpkin,Kaimandante,Directed,1077,,,1.0
AutismPowersGo,Kaimandante,Directed,1078,,,1.0
MurbsSox,Kaimandante,Directed,1079,,,1.0
__fc,Kaimandante,Directed,1080,,,1.0
LockOn_RFTF,Kaimandante,Directed,1081,,,1.0
Pablo360Able,Kaimandante,Directed,1082,,,1.0
ArenGinz,Kaimandante,Directed,1083,,,1.0
burnodo,Kaimandante,Directed,1084,,,1.0
balihai2,chifightfor15,Directed,1085,,,2.0
eyrea,Kaimandante,Directed,1086,,,1.0
jordan_budd,fightfor15,Directed,1087,,,1.0
gbdonart,NorCalFF15,Directed,1088,,,1.0
madeleinefguy,Show_Me15,Directed,1089,,,2.0
DELICIOUSKEK,Kaimandante,Directed,1090,,,1.0
cassz_omar,NationalAction,Directed,1091,,,1.0
Mariawick,Fightfor15LA,Directed,1092,,,1.0
patcgeorges,Show_Me15,Directed,1093,,,1.0
Dontgotone,Kaimandante,Directed,1094,,,1.0
NOLAbug38,Show_Me15,Directed,1095,,,1.0
woosviews,Show_Me15,Directed,1096,,,1.0
goshortandlong,Show_Me15,Directed,1097,,,4.0
fightfor15texas,Show_Me15,Directed,1098,,,3.0
frightenedninja,Kaimandante,Directed,1099,,,1.0
goshortandlong,chifightfor15,Directed,1100,,,1.0
superpredatorj,fightfor15,Directed,1101,,,1.0
goshortandlong,fightfor15texas,Directed,1102,,,2.0
buckycapped,Kaimandante,Directed,1103,,,1.0
rankandfileca,chifightfor15,Directed,1104,,,2.0
stephaniejoyed,Kaimandante,Directed,1105,,,1.0
bachdavidm,InsanityIsFree,Directed,1106,,,1.0
HuskySnoop,chifightfor15,Directed,1107,,,1.0
DownSynAdvocacy,Kaimandante,Directed,1108,,,1.0
conlimonisal,chifightfor15,Directed,1109,,,23.0
Robertjshoupe,Robertjshoupe,Directed,1110,,,1.0
HeidiBelleau,Kaimandante,Directed,1111,,,1.0
charleshogan54,MarkRuffalo,Directed,1112,,,1.0
helmuth_bh,chifightfor15,Directed,1113,,,4.0
jasongrunebaum,fightfor15,Directed,1114,,,1.0
GustinCaleb,Kaimandante,Directed,1115,,,1.0
Swirl_Eevee,Kaimandante,Directed,1116,,,1.0
BrianWithCheese,Kaimandante,Directed,1117,,,1.0
mrrwraoh,UR_Ninja,Directed,1118,,,2.0
l3galizefr33dom,InsanityIsFree,Directed,1119,,,8.0
FF15ChildCare,Fightfor15LA,Directed,1120,,,2.0
Merton_G3,fightfor15,Directed,1122,,,6.0
Cerivano,Kaimandante,Directed,1124,,,1.0
averymd,Kaimandante,Directed,1127,,,1.0
TheStacksCat,Kaimandante,Directed,1128,,,1.0
xirus115,InsanityIsFree,Directed,1129,,,4.0
SadBeth1,fightfor15,Directed,1132,,,3.0
InflappableAK,Kaimandante,Directed,1133,,,1.0
ht4ecosocialism,chifightfor15,Directed,1135,,,4.0
AbsurdNihilism,InsanityIsFree,Directed,1136,,,1.0
QueenOfRats,Kaimandante,Directed,1137,,,1.0
DDragonDesigns,Kaimandante,Directed,1138,,,1.0
wyknott,Kaimandante,Directed,1139,,,1.0
SamhainNight,Kaimandante,Directed,1140,,,1.0
MRISWA42TW0,Kaimandante,Directed,1141,,,1.0
jakelwoodworth,Kaimandante,Directed,1142,,,1.0
Xaosopher,Kaimandante,Directed,1143,,,1.0
BirdCommunist,Kaimandante,Directed,1144,,,1.0
secondiusacct,InsanityIsFree,Directed,1145,,,1.0
trevorcurtis23,Kaimandante,Directed,1146,,,1.0
N_Poindexter,Kaimandante,Directed,1147,,,1.0
SterlingFink,Kaimandante,Directed,1148,,,1.0
spacedcowgirl,Kaimandante,Directed,1149,,,1.0
jekrox,Kaimandante,Directed,1150,,,1.0
MyInfoMichelBo1,Show_Me15,Directed,1151,,,1.0
angelsscream,Kaimandante,Directed,1152,,,1.0
McPolemic,Kaimandante,Directed,1153,,,1.0
MsAmyQuinn,Kaimandante,Directed,1154,,,1.0
Railing_red,InsanityIsFree,Directed,1155,,,2.0
tedthebear79,newberryontour,Directed,1156,,,1.0
flipwriter,Kaimandante,Directed,1158,,,1.0
cyberpunk_kitty,AlexHuegel,Directed,1159,,,1.0
huler,Kaimandante,Directed,1160,,,1.0
burnodo,NorCalFF15,Directed,1161,,,3.0
Whycalibur,Kaimandante,Directed,1162,,,1.0
MickPumpkin,Kaimandante,Directed,1163,,,1.0
still_berning,fightfor15texas,Directed,1164,,,1.0
diddymcc,LevarStoney,Directed,1165,,,1.0
millioncoola,Kaimandante,Directed,1166,,,1.0
tedthebear79,fairwagesnow,Directed,1167,,,1.0
jwalkerbryson,Kaimandante,Directed,1168,,,1.0
KnightmjaKnight,fairwagesnow,Directed,1169,,,1.0
SeanTAllen,MikePrysner,Directed,1170,,,1.0
GrantimusMax,Kaimandante,Directed,1171,,,1.0
skye2earth,Fightfor15LA,Directed,1172,,,1.0
bluebibliophile,Kaimandante,Directed,1173,,,1.0
