id,label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum
JamesGuill,JamesGuill,,0,2,2,0.0,2.0,2.0,2.0,0.75,0.8333333333333334,0.0,17,0,22112
greenolivevj,greenolivevj,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22113
southgateharper,southgateharper,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22114
valechaim,valechaim,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,59,59,22115
gdhettinger,gdhettinger,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22116
GrandDuchessRae,GrandDuchessRae,,0,1,1,0.0,1.0,1.0,15.0,0.16870903391279568,0.19348477160977243,0.0,0,0,22117
villamiaad,villamiaad,,0,1,1,0.0,1.0,1.0,14.0,0.20670391061452514,0.2507093882093875,0.0,0,0,22118
johnnykings14,johnnykings14,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22119
clevelandSSI,clevelandSSI,,0,3,3,0.0,3.0,3.0,14.0,0.19779485466087537,0.2371114152364149,0.0,0,0,22120
UnitedForPeace,UnitedForPeace,,0,4,4,0.0,4.0,4.0,14.0,0.20889202540578689,0.258938152688152,0.0,0,0,22121
ILoveDJTrump,ILoveDJTrump,,0,4,4,0.0,4.0,4.0,1.0,1.0,1.0,0.0,17,0,22122
ShorealoneFilms,ShorealoneFilms,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,22123
MattRussow,MattRussow,,0,1,1,0.0,1.0,1.0,15.0,0.17698056801195813,0.20813848782598834,0.0,0,0,22124
RockChalkPhog,RockChalkPhog,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22125
veteranfortrump,veteranfortrump,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22126
GraceCastro,GraceCastro,,0,3,3,0.0,3.0,3.0,1.0,1.0,1.0,0.0,17,0,22127
ReverendWrath,ReverendWrath,,0,1,1,0.0,1.0,1.0,15.0,0.17224323537969158,0.19943111974362043,0.0,0,0,22128
__seab,__seab,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22129
thezerobit,thezerobit,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22130
MarkMcAmerica2,MarkMcAmerica2,,1,2,3,1.0,2.0,3.0,1.0,1.0,1.0,1.5,17,0,21766
BryanPaz_,BryanPaz_,,0,4,4,0.0,4.0,4.0,13.0,0.24853064651553317,0.3262476543726547,0.0,0,0,22131
KevinLeeMorris,KevinLeeMorris,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22132
kingdu2020,kingdu2020,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22133
Mommagrubs72,Mommagrubs72,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22134
SqueakyWheel840,SqueakyWheel840,,0,1,1,0.0,1.0,1.0,14.0,0.19879113498992612,0.239170617295617,0.0,0,0,22135
AmyVribot,AmyVribot,,0,1,1,0.0,1.0,1.0,14.0,0.20327421555252387,0.24565509062153293,0.0,0,0,22136
GirlyDiva1960,GirlyDiva1960,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22137
Shulk90,Shulk90,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22138
EnchantidAgain,EnchantidAgain,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22139
katiejacob,katiejacob,,0,1,1,0.0,1.0,1.0,13.0,0.21950315164998146,0.26073124510624496,0.0,0,0,22140
Terry_Hathaway,Terry_Hathaway,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22141
6E2VXTYH3woJqv5,6E2VXTYH3woJqv5,,0,1,1,0.0,1.0,1.0,14.0,0.20771929824561403,0.2541842916842911,0.0,0,0,22142
AntonioOliver96,AntonioOliver96,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22143
absolut_joe,absolut_joe,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22144
RandomNobody86,RandomNobody86,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22145
lordjullins,lordjullins,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22146
NoyzeSmythe,NoyzeSmythe,,0,1,1,0.0,1.0,1.0,14.0,0.2072103605180259,0.2526640214140207,0.0,0,0,22147
dcllive1,dcllive1,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22148
roryshield_,roryshield_,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22149
LHoutteman,LHoutteman,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22150
RealMissKRose,RealMissKRose,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22151
vacuumwave,vacuumwave,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22152
iearthchiiild,iearthchiiild,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22153
Bogger199Ruby,Bogger199Ruby,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22154
elivagara,elivagara,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22155
DavidLife6,DavidLife6,,0,4,4,0.0,4.0,4.0,13.0,0.2496842105263158,0.3280583665912506,0.0,0,0,22156
tommiesunshine,tommiesunshine,,11,1,12,11.0,1.0,12.0,14.0,0.2088339222614841,0.2556779561855697,1188.218722943723,0,0,324
sarahwoolley01,sarahwoolley01,,0,1,1,0.0,2.0,2.0,14.0,0.20612813370473537,0.25066916941916884,0.0,0,0,22157
CareyBest,CareyBest,,17,0,17,17.0,0.0,17.0,0.0,0.0,0.0,0.0,17,0,639
TheTruthOneTwo,TheTruthOneTwo,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,17,0,22158
choojhnsn,choojhnsn,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22159
acarrino,acarrino,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22160
Center4PE,Center4PE,,0,1,1,0.0,1.0,1.0,14.0,0.20771929824561403,0.2541842916842911,0.0,0,0,22161
gueraaa95,gueraaa95,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22162
LTL_Tuercas,LTL_Tuercas,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22163
StrongFo4,StrongFo4,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,17,0,22164
onemadjimmy,onemadjimmy,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22165
myclue,myclue,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22166
HL1975,HL1975,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22167
SusanSpurgeon1,SusanSpurgeon1,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22168
alystarr700,alystarr700,,0,1,1,0.0,1.0,1.0,14.0,0.2106761565836299,0.25946501884001816,0.0,0,0,22169
RossiterD3,RossiterD3,,0,1,1,0.0,1.0,1.0,13.0,0.21950315164998146,0.26073124510624496,0.0,0,0,22170
petefrt,petefrt,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22171
okrable,okrable,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22172
drpatois,drpatois,,0,1,1,0.0,1.0,1.0,13.0,0.24594931449937682,0.31957535707535734,0.0,0,0,22173
Kiiiiiiiitsuner,Kiiiiiiiitsuner,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22174
giggle_shmack,giggle_shmack,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22175
tastynomnoms,tastynomnoms,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22176
dangerous_kait,dangerous_kait,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22177
Retired_Dracula,Retired_Dracula,,0,2,2,0.0,2.0,2.0,13.0,0.21180679785330947,0.25039099414099386,0.0,0,0,22178
UpperCasey,UpperCasey,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22179
clay_sears,clay_sears,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,22180
ger32,ger32,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,22181
BLSinger4REAL,BLSinger4REAL,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22182
bill_of_R,bill_of_R,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22183
streetrepking,streetrepking,,0,1,1,0.0,1.0,1.0,2.0,0.6666666666666666,0.75,0.0,17,0,22184
tryphaenial,tryphaenial,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22185
RichardWilson61,RichardWilson61,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,17,0,22186
angiekay500,angiekay500,,0,2,2,0.0,2.0,2.0,2.0,0.75,0.8333333333333334,0.0,17,0,22187
ChadW_dW,ChadW_dW,,0,1,1,0.0,1.0,1.0,14.0,0.20315717227179136,0.24450362887862817,0.0,0,0,22188
X4EST1945,X4EST1945,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22189
artisunknown,artisunknown,,0,2,2,0.0,2.0,2.0,2.0,0.75,0.8333333333333334,0.0,0,0,22190
BuzzMcBain,BuzzMcBain,,0,1,1,0.0,1.0,1.0,2.0,0.6666666666666666,0.75,0.0,17,0,22191
a_trochemoche,a_trochemoche,,0,2,2,0.0,2.0,2.0,13.0,0.24615384615384617,0.32070148320148345,0.0,0,0,22192
Stever0020,Stever0020,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,22193
elefluff,elefluff,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22194
hijodeltoro,hijodeltoro,,0,1,1,0.0,1.0,1.0,14.0,0.20441988950276244,0.24519941394941344,0.0,0,0,22195
Raddyfox,Raddyfox,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22196
MightyMitten,MightyMitten,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,17,0,22197
tori_hams7,tori_hams7,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,22198
IRTFCleveland,IRTFCleveland,,3,0,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1501
inperilous1,inperilous1,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22199
MrFDWilliams,MrFDWilliams,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22200
buddy_faro,buddy_faro,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22201
phlox81,phlox81,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22202
lastchance4usa,lastchance4usa,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22203
BernPress,BernPress,,0,4,4,0.0,4.0,4.0,13.0,0.23325453112687156,0.2925402862902862,0.0,0,0,22204
racinginRacine,racinginRacine,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22205
LarryNorrisJr,LarryNorrisJr,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22206
justinfrederic,justinfrederic,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22207
rjsulzer,rjsulzer,,0,6,6,0.0,6.0,6.0,15.0,0.18379385284073269,0.2254788192288197,0.0,0,0,22208
michaelcheskey,michaelcheskey,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22209
D_r_D_o,D_r_D_o,,0,1,1,0.0,1.0,1.0,15.0,0.1791767554479419,0.2123071654321658,0.0,0,0,22210
KhanofConquest,KhanofConquest,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22211
NOW_NYC,NOW_NYC,,8,1,9,8.0,1.0,9.0,13.0,0.24573804573804575,0.3192700700314916,589.0000000000001,0,0,324
Trippn21,Trippn21,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,22212
susieroussel11,susieroussel11,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22213
roisindubh211,roisindubh211,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22214
TruthsSerum,TruthsSerum,,0,1,1,0.0,1.0,1.0,3.0,0.4090909090909091,0.462962962962963,0.0,17,0,22215
yellowfoliage,yellowfoliage,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22216
Shemar_thechamp,Shemar_thechamp,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22217
lulupink12,lulupink12,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,22218
TravellinGwen,TravellinGwen,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22219
MissCandio,MissCandio,,0,2,2,0.0,2.0,2.0,3.0,0.43478260869565216,0.5166666666666667,0.0,17,0,22220
ArmyBratStudio,ArmyBratStudio,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22221
Harukio,Harukio,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22222
n_galloso,n_galloso,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,59,59,22223
sgs2852,sgs2852,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22224
Kamani1147,Kamani1147,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22225
GoldenbergLaw,GoldenbergLaw,,0,1,1,0.0,1.0,1.0,14.0,0.21097647897362795,0.2599516662016655,0.0,0,0,22226
pplsummit,pplsummit,,0,3,3,0.0,3.0,3.0,13.0,0.24884405212274066,0.32440965565965596,0.0,0,0,22227
Urbster,Urbster,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22228
maryjrowen,maryjrowen,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22229
jim12957,jim12957,,0,1,1,0.0,1.0,1.0,15.0,0.17304881613563286,0.20142597173847243,0.0,0,0,22230
jestom,jestom,,0,1,1,0.0,1.0,1.0,14.0,0.2106761565836299,0.25946501884001816,0.0,0,0,22231
jjtalko,jjtalko,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,22232
derlesu,derlesu,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,22233
mgdavros111,mgdavros111,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22234
RMcvat,RMcvat,,0,1,1,0.0,1.0,1.0,16.0,0.152224222165081,0.1734978258415765,0.0,0,0,22235
MaraTypes,MaraTypes,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22236
EmperorLlama_,EmperorLlama_,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22237
DeplorableJedi,DeplorableJedi,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22238
by_golden_rule,by_golden_rule,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22239
kevincerritelli,kevincerritelli,,0,1,1,0.0,1.0,1.0,15.0,0.16870903391279568,0.19348477160977243,0.0,0,0,22240
starlinex,starlinex,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22241
thiservicesucks,thiservicesucks,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22242
LindsayWesker,LindsayWesker,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22243
TillieFound,TillieFound,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22244
rockynickydog,rockynickydog,,0,6,6,0.0,8.0,8.0,1.0,1.0,1.0,0.0,17,0,22245
bluemassgroup,bluemassgroup,,0,1,1,0.0,1.0,1.0,14.0,0.21097647897362795,0.2599516662016655,0.0,0,0,22246
CompleteItCuomo,CompleteItCuomo,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22247
emmajean014,emmajean014,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22248
thegreatarsenal,thegreatarsenal,,0,1,1,0.0,1.0,1.0,13.0,0.21950315164998146,0.26073124510624496,0.0,0,0,22249
MonicaPFlash,MonicaPFlash,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22250
Billyd54Dale,Billyd54Dale,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22251
hellboy2112,hellboy2112,,0,1,1,0.0,1.0,1.0,15.0,0.17224323537969158,0.19943111974362043,0.0,0,0,22252
BonnieD87703006,BonnieD87703006,,0,1,1,0.0,1.0,1.0,16.0,0.14715386527467064,0.16525163322038372,0.0,0,0,22253
JerzDevl2000,JerzDevl2000,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22254
PVerkaik1,PVerkaik1,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22255
barbran62,barbran62,,0,1,1,0.0,1.0,1.0,13.0,0.1195959595959596,0.13406825438075512,0.0,17,0,22256
JilliaPessenda,JilliaPessenda,,0,2,2,0.0,2.0,2.0,13.0,0.2468723936613845,0.32224990662490693,0.0,0,0,22257
ilVeleno,ilVeleno,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22258
drashleyfarmer,drashleyfarmer,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22259
gail_giddings,gail_giddings,,0,2,2,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0,0,22260
batsabatsabatsa,batsabatsabatsa,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22261
LeftonMain,LeftonMain,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,22262
Kathy__Gee,Kathy__Gee,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22263
16Sasquatch,16Sasquatch,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22264
PeterVogt10,PeterVogt10,,1,3,4,1.0,3.0,4.0,1.0,1.0,1.0,3.0,0,0,11421
CasieLane,CasieLane,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22265
obituary_mambo,obituary_mambo,,0,1,1,0.0,1.0,1.0,13.0,0.24594931449937682,0.31957535707535734,0.0,0,0,22266
GinioICzank,GinioICzank,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22267
divyadivyadivya,divyadivyadivya,,0,1,1,0.0,1.0,1.0,4.0,0.4,0.5208333333333333,0.0,0,0,22268
RhythmFootPrint,RhythmFootPrint,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22269
Captdiamond,Captdiamond,,0,1,1,0.0,1.0,1.0,2.0,0.6666666666666666,0.75,0.0,0,0,22270
OHDems,OHDems,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22271
briangaither,briangaither,,0,2,2,0.0,2.0,2.0,14.0,0.21082621082621084,0.26059114496614433,0.0,0,0,22272
1999,1999,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22273
peacocksofcolor,peacocksofcolor,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22274
OlishPopo,OlishPopo,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22275
misandryman,misandryman,,0,2,2,0.0,2.0,2.0,15.0,0.17209302325581396,0.19990972334722407,0.0,0,0,22276
EinDoesArt,EinDoesArt,,0,1,1,0.0,1.0,1.0,15.0,0.17194307290153935,0.19864283145533213,0.0,0,0,22277
MstrWillow,MstrWillow,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22278
Brian_Was_Here_,Brian_Was_Here_,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22279
mac_of_all_macs,mac_of_all_macs,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22280
AndrewSB49,AndrewSB49,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,22281
akantron,akantron,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22282
InLWithLBeingL,InLWithLBeingL,,0,1,1,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0,0,22283
NigelRathbone1,NigelRathbone1,,0,1,1,0.0,1.0,1.0,2.0,0.5454545454545454,0.5833333333333334,0.0,17,0,22284
_Chake_,_Chake_,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22285
s_incerely,s_incerely,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22286
teresakroeger,teresakroeger,,0,1,1,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0,0,22287
DrBator,DrBator,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22288
Sami_Doughty,Sami_Doughty,,0,1,1,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0,0,22289
election16news,election16news,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22290
ESMiller59,ESMiller59,,2,4,6,2.0,4.0,6.0,14.0,0.2156648451730419,0.2711244461244454,101.02158964875991,0,0,11364
jazzyismyheart,jazzyismyheart,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22291
MrSweetpickles,MrSweetpickles,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22292
spencerjin_,spencerjin_,,0,1,1,0.0,1.0,1.0,13.0,0.24594931449937682,0.31957535707535734,0.0,0,0,22293
gwk2014,gwk2014,,0,1,1,0.0,2.0,2.0,13.0,0.21950315164998146,0.26073124510624496,0.0,0,0,22294
andoruh,andoruh,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22295
maggiespost,maggiespost,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22296
VegasLoLay,VegasLoLay,,0,1,1,0.0,1.0,1.0,14.0,0.20750087627059235,0.25417222604722534,0.0,0,0,22297
kevcart3,kevcart3,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22298
RockyGriggs12,RockyGriggs12,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22299
ChamboDitty,ChamboDitty,,0,1,1,0.0,1.0,1.0,2.0,0.6666666666666666,0.75,0.0,0,0,22300
nancygower,nancygower,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22301
ArchaeoHacker,ArchaeoHacker,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22302
PumaSF,PumaSF,,0,2,2,0.0,2.0,2.0,1.0,1.0,1.0,0.0,17,0,22303
jman57x,jman57x,,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,17,0,159
KTravisBallie,KTravisBallie,,0,2,2,0.0,2.0,2.0,14.0,0.21097647897362795,0.2608163701913695,0.0,0,0,22304
bad_girl_rising,bad_girl_rising,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22305
Failzofepicness,Failzofepicness,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22306
haybalescoulter,haybalescoulter,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22307
AllotmentDoug,AllotmentDoug,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22308
claire_ainsley,claire_ainsley,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22309
OldNorthState12,OldNorthState12,,0,1,1,0.0,1.0,1.0,3.0,0.5,0.5476190476190476,0.0,17,0,22310
lacydevin02,lacydevin02,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22311
rvincent_harris,rvincent_harris,,0,1,1,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,22312
The_Best_Meds,The_Best_Meds,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22313
HR_Pundit,HR_Pundit,,0,1,1,0.0,1.0,1.0,15.0,0.17432273262661954,0.20302869052869119,0.0,0,0,22314
mygirlgarnet,mygirlgarnet,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22315
ghostcatpatrick,ghostcatpatrick,,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,511
AllHailGail,AllHailGail,,0,1,1,0.0,1.0,1.0,15.0,0.17149478563151796,0.19714669245919314,0.0,0,0,22316
jesssicarusso,jesssicarusso,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22317
arkaytee,arkaytee,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22318
naveensanders1,naveensanders1,,0,4,4,0.0,4.0,4.0,13.0,0.24894869638351555,0.32525425025425053,0.0,0,0,22319
B_Jegx10,B_Jegx10,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22320
RobinMCouch,RobinMCouch,,0,7,7,0.0,7.0,7.0,13.0,0.2475991649269311,0.3267655054332966,0.0,0,0,22321
PeterBreschard,PeterBreschard,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22322
mkgratz,mkgratz,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22323
JessieD2728,JessieD2728,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22324
VeryHappyMdays,VeryHappyMdays,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22325
Psudrozz,Psudrozz,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,283,277,22326
cashflowgroup,cashflowgroup,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17,0,22327
chrystalhicks12,chrystalhicks12,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22328
AnnLarimer,AnnLarimer,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22329
AlchemyOfPoison,AlchemyOfPoison,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22330
MFergusonMedia,MFergusonMedia,,4,1,5,4.0,1.0,5.0,1.0,1.0,1.0,35.0,0,0,1504
iamsterdame,iamsterdame,,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,22331
NancyDiMattia1,NancyDiMattia1,,0,4,4,0.0,5.0,5.0,13.0,0.2466722129783694,0.3228307106047412,0.0,0,0,22332
